SRR,Sublineage,SublineageFrequency
SRR19332210,BA.2.12.1,0.17820413
SRR19332210,BA.2.36,0.01206909
SRR19332210,BA.2.14,0.01190395
SRR19332210,XR,0.00182838
SRR19332210,BA.2.7,0.00178571
SRR19332210,BA.2.27,0.00112613
SRR19332210,BA.2.19,0.00111545
SRR19332210,BA.2.25,0.00103382
SRR19332210,BA.2.16,0.00102894
SRR19332211,BA.2.12.1,0.45477500
SRR19332211,BA.2.12,0.29881979
SRR19332211,BA.2.3.2,0.23216556
SRR19332211,BA.2.37,0.00119161
SRR19332211,BA.2.9.1,0.00117820
SRR19332212,BA.2.12.1,0.36980400
SRR19332212,BA.2.12,0.23720259
SRR19332212,BA.2.3.2,0.10356033
SRR19332212,BA.2.7,0.09200970
SRR19332212,BA.2.36,0.07568771
SRR19332212,BA.2.23,0.07401851
SRR19332212,BA.2.14,0.00787402
SRR19332212,BA.2,0.00519760
SRR19332212,BA.2.10,0.00503950
SRR19332212,BA.5,0.00217486
SRR19332212,XL,0.00158103
SRR19332212,XN,0.00154560
SRR19332212,BA.2.30,0.00146628
SRR19332212,XG,0.00141743
SRR19332212,BA.2.9.1,0.00112931
SRR19332213,BA.2.12.1,0.39708800
SRR19332213,BA.2.12,0.24852200
SRR19332213,BA.2.3.2,0.17781283
SRR19332213,BA.5,0.09898027
SRR19332213,BA.2.36,0.01998109
SRR19332213,BA.2.14,0.01982118
SRR19332213,BA.2.11,0.00399600
SRR19332213,BA.2.8,0.00321396
SRR19332213,BA.2.1,0.00218150
SRR19332213,BA.2.24,0.00151515
SRR19332213,BA.2.26,0.00144509
SRR19332213,BA.2.2,0.00129912
SRR19332213,BA.2.41,0.00129702
SRR19332213,BA.2.18,0.00125538
SRR19332213,BA.2.3.4,0.00109860
SRR19332213,BA.2.9.1,0.00101626
SRR19332214,BA.2.12.1,0.52360878
SRR19332214,BA.2.23,0.26986959
SRR19332214,BA.2.3.2,0.04075852
SRR19332214,BA.2.12,0.03603219
SRR19332214,B.1.1.529,0.02969034
SRR19332214,BA.2.21,0.02516780
SRR19332214,BA.2.16,0.02016585
SRR19332214,BA.2.11,0.00524934
SRR19332214,BA.2.19,0.00480000
SRR19332214,XF,0.00236231
SRR19332214,BA.1.5,0.00217569
SRR19332214,XQ,0.00197939
SRR19332214,BA.2.28,0.00197368
SRR19332214,BA.2.2,0.00191022
SRR19332214,BA.2.10,0.00187894
SRR19332214,BA.1.17.2,0.00184517
SRR19332214,BA.2.8,0.00164908
SRR19332214,BA.1.4,0.00157171
SRR19332214,BA.2.15,0.00127823
SRR19332214,BA.1.7,0.00117050
SRR19332214,BA.2.3.4,0.00107778
SRR19332214,BA.2.41,0.00106762
SRR19332215,BA.2.23,0.86470268
SRR19332215,BA.2.3.2,0.10583300
SRR19332215,XG,0.00220022
SRR19332215,XQ,0.00165938
SRR19332215,BA.2.28,0.00149365
SRR19332215,XV,0.00148038
SRR19332215,BA.2.10.1,0.00130208
SRR19332215,BA.2.3.4,0.00121704
SRR19332215,XL,0.00118146
SRR19332215,BA.2.10,0.00115492
SRR19332215,BA.2.29,0.00109051
SRR19332215,BA.2.1,0.00104785
SRR19332215,BA.2.31,0.00101471
SRR19332216,BA.2.12,0.32740330
SRR19332216,BA.2.12.1,0.30042000
SRR19332216,BA.2.3.2,0.17312982
SRR19332216,BA.2.36,0.14618141
SRR19332216,BA.2.11,0.00800000
SRR19332216,BA.2.13,0.00503778
SRR19332216,BA.2.14,0.00371747
SRR19332216,BA.2,0.00367456
SRR19332216,BA.2.35,0.00265957
SRR19332216,BA.2.28,0.00212224
SRR19332216,BA.2.26,0.00193237
SRR19332216,BA.2.30,0.00166597
SRR19332216,BA.2.32,0.00128304
SRR19332216,BA.2.33,0.00127566
SRR19332216,BA.2.9.1,0.00120797
SRR19332216,BA.2.8,0.00114965
SRR19332217,BA.2.30,0.25509977
SRR19332217,BA.2.3.2,0.19757935
SRR19332217,BA.2.12,0.09867272
SRR19332217,BA.2.12.1,0.09303328
SRR19332217,BA.2.36,0.07963401
SRR19332217,BA.2.21,0.07397611
SRR19332217,BA.5,0.05107476
SRR19332217,BA.2.20,0.03720938
SRR19332217,BA.2.16,0.03205635
SRR19332217,BA.2.3,0.02529900
SRR19332217,BA.2,0.01264104
SRR19332217,BA.2.13,0.00863931
SRR19332217,BA.2.28,0.00307850
SRR19332217,BA.2.8,0.00173461
SRR19332217,BA.2.3.4,0.00173437
SRR19332217,BA.2.11,0.00161377
SRR19332217,BA.2.33,0.00153282
SRR19332217,BA.2.24,0.00132690
SRR19332217,BA.2.31,0.00122624
SRR19332217,BA.2.7,0.00113723
SRR19332217,BA.2.39,0.00107462
SRR19332217,BA.2.9.1,0.00105314
SRR19332217,BA.2.41,0.00103013
SRR19332217,BA.2.19,0.00100908
SRR19332598,BA.2.12,0.97391428
SRR19332598,BA.2,0.00913198
SRR19332598,BA.2.10,0.00149409
SRR19332598,BA.2.10.1,0.00149409
SRR19332598,BA.2.29,0.00105450
SRR19332598,BA.2.8,0.00103059
SRR19332599,XW,0.03524713
SRR19332599,BA.2,0.03524713
SRR19332599,BA.2.5,0.03524713
SRR19332599,BA.2.23,0.03524713
SRR19332599,BA.2.29,0.03524713
SRR19332599,BA.2.31,0.03524713
SRR19332599,BA.2.3,0.03524713
SRR19332599,BA.2.10.3,0.03524713
SRR19332599,BA.2.10.1,0.03524713
SRR19332599,BA.2.41,0.03524713
SRR19332599,XQ,0.03524713
SRR19332599,BA.2.40,0.03524713
SRR19332599,BA.2.26,0.03524713
SRR19332599,BA.2.14,0.03524713
SRR19332599,BA.2.10,0.03524713
SRR19332599,BA.2.34,0.03524713
SRR19332599,BA.2.25,0.03524713
SRR19332599,BA.2.36,0.03524713
SRR19332599,BA.2.16,0.03524713
SRR19332599,BA.2.19,0.03524713
SRR19332599,BA.2.15,0.03524713
SRR19332599,BA.2.23.1,0.03524713
SRR19332599,BA.2.3.1,0.03524713
SRR19332599,BA.2.13,0.03524713
SRR19332599,BA.2.39,0.03524713
SRR19332599,XN,0.03524713
SRR19332599,BA.2.1,0.03524713
SRR19332599,BA.2.11,0.00356633
SRR19332599,B.1.1.172,0.00264494
SRR19332599,B.1.1.86,0.00229225
SRR19332599,AQ.1,0.00146574
SRR19332599,C.5,0.00133044
SRR19332599,B.1.1.17,0.00125132
SRR19332599,BA.2.33,0.00118571
SRR19332599,A.3,0.00107796
SRR19332600,B.1.1.529,0.26500915
SRR19332600,XQ,0.25548761
SRR19332600,B.1.1.416,0.19489816
SRR19332600,B.1.1.168,0.13829046
SRR19332600,B.1.1.38,0.01077570
SRR19332600,B.1.1.37,0.01030930
SRR19332600,B.1.1.189,0.00467494
SRR19332600,B.1.1.172,0.00293132
SRR19332600,BA.2.5,0.00254201
SRR19332600,B.1.1.128,0.00247117
SRR19332600,L.2,0.00217273
SRR19332600,B.1.1.408,0.00207147
SRR19332600,B.1.1.71,0.00195945
SRR19332600,BA.2.9.1,0.00194250
SRR19332600,B.1.1.111,0.00180305
SRR19332600,B.1.1.315,0.00175988
SRR19332600,B.1.1.241,0.00168035
SRR19332600,B.1.1.244,0.00166993
SRR19332600,B.1.1.403,0.00154440
SRR19332600,B.1.1.58,0.00147854
SRR19332600,BA.2.11,0.00147710
SRR19332600,AM.3,0.00144692
SRR19332600,B.1.1.33,0.00134690
SRR19332600,B.1.1.83,0.00133693
SRR19332600,B.1.1.164,0.00119643
SRR19332600,B.1.1.134,0.00119363
SRR19332600,B.1.1.70,0.00118941
SRR19332600,BA.2.2,0.00116623
SRR19332600,B.1.1.44,0.00113379
SRR19332600,B.1.1.119,0.00111866
SRR19332600,B.1.1.177,0.00111210
SRR19332600,B.1.1.207,0.00107759
SRR19332600,B.1.1.359,0.00107433
SRR19332600,BA.2.3.4,0.00100503
SRR19332601,BA.2.29,0.95326895
SRR19332601,BA.2,0.01501777
SRR19332601,BA.2.11,0.00253165
SRR19332601,BA.2.28,0.00227977
SRR19332601,BA.2.26,0.00156006
SRR19332601,BA.2.42,0.00142279
SRR19332601,BA.2.40,0.00123483
SRR19332601,BA.2.8,0.00118284
SRR19332601,BA.2.24,0.00113664
SRR19332601,BA.2.12.1,0.00113250
SRR19332601,BA.2.10.3,0.00106439
SRR19332602,BA.2,0.77846042
SRR19332602,B.1.1.529,0.19969377
SRR19332602,XQ,0.00313540
SRR19332602,BA.2.8,0.00157863
SRR19332602,BA.2.9.1,0.00156053
SRR19332602,BA.2.42,0.00103308
SRR19332603,BA.1.1.14,0.74079922
SRR19332603,BA.1.15,0.23789848
SRR19332603,BA.1.3,0.00465387
SRR19332603,BA.1.15.1,0.00278552
SRR19332603,BA.1.1.6,0.00244985
SRR19332603,BA.1.8,0.00161551
SRR19332603,BA.1.16.2,0.00128155
SRR19332603,BA.1.20,0.00102722
SRR19332603,BA.1.4,0.00102617
SRR19332604,BA.1,0.90180116
SRR19332604,BA.1.1.9,0.04330050
SRR19332604,B.1.1.172,0.00431965
SRR19332604,B.1.1.322,0.00352960
SRR19332604,BA.1.1.18,0.00195503
SRR19332604,BA.1.1.6,0.00179379
SRR19332604,B.1.460,0.00164905
SRR19332604,XM,0.00147511
SRR19332604,BA.1.16.2,0.00132949
SRR19332604,B.1.1.359,0.00125174
SRR19332604,A.6,0.00117398
SRR19332604,B.1.1.133,0.00111524
SRR19332604,B.1.1.136,0.00105990
SRR19334616,BA.1.1.16,0.99324327
SRR19334616,BA.1.1.8,0.00101215
SRR19334617,BA.1.1.16,0.65974306
SRR19334617,BA.1.19,0.18197700
SRR19334617,BA.1.15.2,0.15415449
SRR19334618,BA.1.1.16,0.76226975
SRR19334618,BA.1.20,0.07440970
SRR19334618,BA.1.15,0.06095296
SRR19334618,BA.1.1.17,0.05141740
SRR19334618,BA.1.19,0.04208270
SRR19334618,BA.1.1.18,0.00159617
SRR19334618,BA.1.9,0.00111757
SRR19334619,BA.1.1.16,0.69570856
SRR19334619,BA.1.1.18,0.18131853
SRR19334619,BA.1.20,0.04465945
SRR19334619,BA.1.19,0.03523240
SRR19334619,BA.1.15,0.03455129
SRR19334619,BA.1.1.14,0.00248709
SRR19334620,BA.1.1.16,0.67540487
SRR19334620,BA.1.20,0.31936200
SRR19334621,BA.1.1.16,0.68884400
SRR19334621,BA.1.15,0.15715589
SRR19334621,BA.1.1.18,0.14790546
SRR19334622,BA.1.1.18,0.44780467
SRR19334622,BA.1.1.13,0.44780467
SRR19334622,BA.1.21,0.07781901
SRR19334622,BA.1.15.3,0.00780882
SRR19334622,BA.1.15,0.00780882
SRR19334622,BA.1.13.1,0.00148533
SRR19334622,BA.1.3,0.00115473
SRR19334623,BC.1,0.05871829
SRR19334623,BA.1.1.7,0.05871829
SRR19334623,BA.1.1.3,0.05871829
SRR19334623,BA.1.1.14,0.05871829
SRR19334623,BA.1.1.13,0.05871829
SRR19334623,BA.1.1.6,0.05871829
SRR19334623,BA.1.1.11,0.05871829
SRR19334623,BA.1.1.12,0.05871829
SRR19334623,BA.1.1.9,0.05871829
SRR19334623,BA.1.1.1,0.05871829
SRR19334623,BA.1.1.8,0.05871829
SRR19334623,BA.1.1.15,0.05871829
SRR19334623,BA.1.1.10,0.05871829
SRR19334623,BA.1.1.2,0.05871829
SRR19334623,BA.1.1.17,0.05871829
SRR19334623,BA.1.1.16,0.05871829
SRR19334623,BA.1.1,0.05871829
SRR19334624,BA.1.15,0.34331580
SRR19334624,BA.1.1.13,0.16277407
SRR19334624,BA.1.1.15,0.16277407
SRR19334624,BA.1.1.9,0.16277407
SRR19334624,BA.1.1.14,0.16277407
SRR19334625,BA.1.1.2,0.11083111
SRR19334625,BA.1.1.10,0.11083111
SRR19334625,BA.1.1.8,0.11083111
SRR19334625,BA.1.1.9,0.11083111
SRR19334625,BA.1.1.7,0.11083111
SRR19334625,BA.1.1.12,0.11083111
SRR19334625,BA.1.1.11,0.11083111
SRR19334625,BA.1.1.14,0.11083111
SRR19334625,BA.1.1,0.11083111
SRR19334626,BA.1.1.14,0.49663332
SRR19334626,BA.1.1.2,0.49663332
SRR19334627,XS,0.99851763
SRR19334628,BA.1.1.16,0.98919461
SRR19334628,B.1.621,0.00108065
SRR19334629,BA.1.1.16,0.69346099
SRR19334629,BA.1.1.8,0.18772640
SRR19334629,BA.1.1.18,0.07234041
SRR19334629,BA.1.15,0.02190589
SRR19334629,BA.1.1,0.01608222
SRR19334630,BA.1.1.13,0.14239072
SRR19334630,BA.1.1.9,0.14239072
SRR19334630,BA.1.1.10,0.14239072
SRR19334630,BA.1.1.2,0.14239072
SRR19334630,BA.1.1.18,0.14239072
SRR19334630,BA.1.1.14,0.14239072
SRR19334630,BA.1.1.15,0.14239072
SRR19334631,BA.1.1.9,0.49760575
SRR19334631,BA.1.1.14,0.49760575
SRR19334632,BA.1.1.16,0.60156200
SRR19334632,BA.1.1.18,0.23285331
SRR19334632,BA.1,0.15673511
SRR19334632,BA.1.3,0.00112613
SRR19334633,BA.1.1.16,0.82368000
SRR19334633,BA.1.15,0.12054287
SRR19334633,BA.1,0.04369173
SRR19334633,BA.1.1.17,0.00268097
SRR19334633,BA.1.1.12,0.00140449
SRR19334634,BA.1.1.16,0.88413374
SRR19334634,BA.1.14,0.10861900
SRR19334635,BA.1.1.16,0.76415423
SRR19334635,BA.1.1.8,0.22752370
SRR19334635,BA.1.9,0.00115855
SRR19334636,BA.1.1.16,0.71053232
SRR19334636,BA.1.1.8,0.27935525
SRR19334636,BA.1.1.17,0.00146199
SRR19334636,BA.1.6,0.00134953
SRR19334637,BA.1.1.16,0.39867506
SRR19334637,BA.1.1,0.24866289
SRR19334637,BA.1.1.8,0.16899084
SRR19334637,BA.1.1.18,0.11669100
SRR19334637,BA.1.17.2,0.05624777
SRR19334637,BA.1.9,0.00206297
SRR19334637,BA.1.12,0.00172117
SRR19334638,BA.1.1.16,0.99717610
SRR19334638,BA.1.14.1,0.00134048
SRR19334639,BA.1.1.16,0.99130014
SRR19334639,BA.1.9,0.00164209
SRR19334640,BA.1.1.16,0.67767384
SRR19334640,BA.1.1.18,0.09461970
SRR19334640,BA.1.1.8,0.08046928
SRR19334640,BA.1.1,0.07728113
SRR19334640,BA.1.1.17,0.05238388
SRR19334640,BA.1.18,0.00806452
SRR19334640,BA.1.15,0.00233027
SRR19334640,BA.1.9,0.00158900
SRR19334641,BA.1.1.16,0.48675012
SRR19334641,BA.1.1.18,0.40325300
SRR19334641,BA.1.1,0.09845261
SRR19334641,BA.1.6,0.00341297
SRR19334641,BA.1.9,0.00173167
SRR19334641,XS,0.00128301
SRR19343759,BA.2.12.1,0.76735200
SRR19343759,BA.2.12,0.08152593
SRR19343759,BA.5,0.03719543
SRR19343759,BA.2.23,0.03586408
SRR19343759,BA.2,0.02853040
SRR19343759,BA.2.11,0.00539846
SRR19343759,BA.2.13,0.00348230
SRR19343759,XQ,0.00255529
SRR19343759,BA.2.27,0.00213250
SRR19343759,BA.2.25,0.00191085
SRR19343759,BA.2.32,0.00136439
SRR19343759,BA.2.9.1,0.00128834
SRR19343759,BA.2.10,0.00127534
SRR19343759,BA.2.42,0.00108829
SRR19343760,BA.2.12.1,0.40922700
SRR19343760,BA.2.1,0.33950292
SRR19343760,BA.2.3.2,0.22964099
SRR19343760,BA.2.3.4,0.00218992
SRR19343760,XQ,0.00166586
SRR19344073,BA.2.12.1,0.31444200
SRR19344073,BA.2.12,0.30511821
SRR19344073,BA.2.9,0.20153202
SRR19344073,BA.4,0.13228043
SRR19344073,BA.5,0.01268102
SRR19344073,BA.2.11,0.00385694
SRR19344073,BA.2.13,0.00202429
SRR19344073,BA.2.21,0.00164663
SRR19344073,XQ,0.00161837
SRR19344073,BA.2.41,0.00139421
SRR19344073,BA.2.8,0.00135537
SRR19344073,BA.2.24,0.00101180
SRR19344076,BA.2.3.2,0.39540708
SRR19344076,BA.2.12.1,0.37551565
SRR19344076,BA.2.31,0.18687900
SRR19344076,BA.2.10.3,0.00421737
SRR19344076,BA.2.5,0.00253141
SRR19344076,BA.2.11,0.00208943
SRR19344076,BA.2.3.4,0.00179246
SRR19344076,BA.2.13,0.00177800
SRR19344076,BA.2.25,0.00122034
SRR19344076,BA.2.42,0.00117347
SRR19406456,BA.1,0.59779671
SRR19406456,BA.1.15,0.15994517
SRR19406456,BA.1.6,0.05486856
SRR19406456,BA.1.12,0.05486856
SRR19406456,BA.1.10,0.05486856
SRR19406456,XQ,0.05241484
SRR19406456,BA.1.14.1,0.01243347
SRR19406456,BA.1.4,0.00138058
SRR19406456,BA.1.16.2,0.00113636
SRR19406456,BA.1.8,0.00109329
SRR19406461,BA.1.1.16,0.26867915
SRR19406461,BA.1,0.22334867
SRR19406461,BA.1.15,0.21645125
SRR19406461,BA.1.1.18,0.09128350
SRR19406461,XM,0.06443819
SRR19406461,B.1.1.529,0.05779143
SRR19406461,BA.2.10,0.01655909
SRR19406461,BA.1.1.13,0.00704225
SRR19406461,XR,0.00536192
SRR19406461,BA.2.10.3,0.00347851
SRR19406461,BA.2.3,0.00312900
SRR19406461,BA.1.5,0.00307220
SRR19406461,BC.1,0.00208076
SRR19406461,BA.2.8,0.00189934
SRR19406461,BA.1.4,0.00154603
SRR19406461,BA.2.31,0.00137337
SRR19406461,BA.1.16.2,0.00134590
SRR19406461,XF,0.00131704
SRR19406461,BA.1.1.10,0.00129971
SRR19406461,BA.1.15.1,0.00107211
SRR19406461,BA.1.1.15,0.00104932
SRR19407226,BA.1,0.45855598
SRR19407226,BA.1.1.16,0.29695200
SRR19407226,BA.1.15,0.10314077
SRR19407226,XQ,0.06989846
SRR19407226,BA.1.18,0.03727510
SRR19407226,BA.1.1.18,0.00855746
SRR19407226,XR,0.00223464
SRR19407226,BA.1.1.15,0.00151515
SRR19407226,BA.1.5,0.00119142
SRR19407226,BA.1.4,0.00109914
SRR19407226,BA.1.10,0.00100200
SRR19407270,BA.1,0.38199395
SRR19407270,BA.1.1.10,0.28915700
SRR19407270,BA.1.15,0.19461390
SRR19407270,BA.1.1.16,0.04481002
SRR19407270,BA.3,0.02764972
SRR19407270,B.1.1.529,0.00436328
SRR19407270,BA.1.1.18,0.00259403
SRR19407270,BA.1.1.7,0.00222827
SRR19407270,BA.1.7,0.00215983
SRR19407270,BA.1.5,0.00178333
SRR19407270,BA.1.8,0.00130378
SRR19407270,B.1.1.517,0.00121605
SRR19407270,BA.1.15.1,0.00121310
SRR19407270,BC.1,0.00119787
SRR19407270,B.1.1.327,0.00117786
SRR19407270,N.2,0.00114103
SRR19407270,BA.2.2,0.00109829
SRR19407270,B.1.1.359,0.00108461
SRR19407270,B.1.1.154,0.00107066
SRR19407270,B.1.1.130,0.00106383
SRR19407271,BA.1,0.47165841
SRR19407271,BA.1.1.16,0.17940200
SRR19407271,BA.1.15,0.14293441
SRR19407271,BA.1.18,0.07445260
SRR19407271,B.1.1.529,0.04547271
SRR19407271,XQ,0.03553237
SRR19407271,BA.1.1.13,0.00925926
SRR19407271,XM,0.00801319
SRR19407271,BA.1.1.1,0.00367390
SRR19407271,BA.1.9,0.00294985
SRR19407271,BA.1.7,0.00181818
SRR19407271,BA.1.1.18,0.00160634
SRR19407271,BA.1.3,0.00160256
SRR19407271,BA.1.4,0.00144030
SRR19407271,BA.1.5,0.00117187
SRR19407271,BA.1.1.5,0.00114787
SRR19407271,BA.1.1.15,0.00110011
SRR19416261,BA.2.12.1,0.49721800
SRR19416261,BA.2.10,0.18288589
SRR19416261,BA.2.3.2,0.08978787
SRR19416261,BA.2.14,0.04280701
SRR19416261,BA.5,0.04115232
SRR19416261,BA.2.12,0.03761490
SRR19416261,BA.2.16,0.02758789
SRR19416261,BA.2.36,0.01634024
SRR19416261,BA.2.3,0.01397450
SRR19416261,BA.2.5,0.00995773
SRR19416261,BA.2,0.00916672
SRR19416261,BA.2.11,0.00458716
SRR19416261,BA.2.40,0.00316611
SRR19416261,BA.2.42,0.00235136
SRR19416261,BA.2.41,0.00143730
SRR19416262,BA.2.12.1,0.53828400
SRR19416262,BA.2.3.2,0.18522559
SRR19416262,BA.2.14,0.11311947
SRR19416262,BA.2.3,0.06437900
SRR19416262,BA.2.12,0.05998516
SRR19416262,BA.2,0.00694540
SRR19416262,BA.2.10,0.00265053
SRR19416262,B.1.1.529,0.00239570
SRR19416262,BA.2.16,0.00207366
SRR19416262,BA.2.27,0.00168464
SRR19416262,BA.2.31,0.00158688
SRR19416262,BA.2.15,0.00116523
SRR19416262,BA.2.3.4,0.00102206
SRR19416262,BA.2.2,0.00100730
SRR19416263,BA.2.12.1,0.34825518
SRR19416263,BA.2.12,0.32970883
SRR19416263,BA.2.23,0.10123539
SRR19416263,BA.2.13,0.09803920
SRR19416263,BA.2.36,0.04689968
SRR19416263,BA.2.3,0.04485906
SRR19416263,BA.2,0.00383275
SRR19416263,BA.2.10,0.00299280
SRR19416263,BA.2.31,0.00168919
SRR19416263,BA.2.30,0.00138351
SRR19416263,BA.5,0.00112994
SRR19416264,BA.2.12.1,0.29458500
SRR19416264,BA.2.12,0.25825154
SRR19416264,BA.2.3.2,0.21728067
SRR19416264,BA.2.1,0.10798700
SRR19416264,BA.2.36,0.05018302
SRR19416264,BA.2.11,0.02796293
SRR19416264,BA.5,0.00976939
SRR19416264,BA.2,0.00793928
SRR19416264,BA.2.16,0.00232782
SRR19416264,BA.2.25,0.00201027
SRR19416264,BA.2.3.4,0.00149733
SRR19416264,BA.2.31,0.00130548
SRR19416264,BA.2.10,0.00100147
SRR19416265,BA.2.23,0.38020844
SRR19416265,BA.2.12.1,0.17913011
SRR19416265,BA.2.3.2,0.16311395
SRR19416265,BA.2.3,0.11704200
SRR19416265,BA.2.14,0.10443110
SRR19416265,BA.2.13,0.02752075
SRR19416265,BA.2,0.00563453
SRR19416265,BA.2.10,0.00238140
SRR19416265,BA.2.3.4,0.00143605
SRR19416265,BA.2.39,0.00122537
SRR19416265,BA.2.29,0.00103044
SRR19416265,XQ,0.00101281
SRR19416266,BA.2.12.1,0.58597300
SRR19416266,BA.2.12,0.20121657
SRR19416266,BA.2.9,0.08866578
SRR19416266,BA.2.3,0.05208924
SRR19416266,BA.2.36,0.01502827
SRR19416266,BA.2.14,0.01470506
SRR19416266,BA.5,0.01043512
SRR19416266,BA.2,0.00857090
SRR19416266,BA.2.19,0.00161225
SRR19416266,BA.2.16,0.00151450
SRR19416266,BA.2.1,0.00146226
SRR19416266,BA.2.30,0.00141250
SRR19416266,BA.2.3.4,0.00125576
SRR19416267,BA.2.12.1,0.49412800
SRR19416267,BA.2.12,0.25957800
SRR19416267,BA.2.31,0.06821636
SRR19416267,BA.2.3.2,0.06132724
SRR19416267,BA.2.36,0.03399119
SRR19416267,BA.2.14,0.03350012
SRR19416267,BA.2,0.01122664
SRR19416267,BA.2.40,0.00412258
SRR19416267,BA.2.1,0.00333031
SRR19416267,BA.2.10,0.00247321
SRR19416267,BA.2.33,0.00236757
SRR19416267,BA.2.28,0.00197093
SRR19416267,BA.5,0.00134771
SRR19416267,BA.2.3.4,0.00131781
SRR19416267,BA.2.24,0.00129567
SRR19416267,BA.2.5,0.00126285
SRR19416267,BA.2.8,0.00125913
SRR19416267,BA.2.11,0.00105597
SRR19416267,BA.2.9.2,0.00101579
SRR19416268,BA.2.12,0.51208712
SRR19416268,BA.2.12.1,0.36096100
SRR19416268,BA.5,0.05596821
SRR19416268,BA.2.3,0.02495932
SRR19416268,BA.2.21,0.01101690
SRR19416268,BA.2,0.00768342
SRR19416268,BA.2.11,0.00326493
SRR19416268,BA.2.31,0.00204082
SRR19416268,BA.2.25,0.00125826
SRR19416268,BA.2.30,0.00121951
SRR19416268,BA.2.8,0.00115964
SRR19416268,BA.2.29,0.00106787
SRR19416269,BA.2.12.1,0.50439600
SRR19416269,BA.2.1,0.24572538
SRR19416269,BA.2.12,0.16835000
SRR19416269,BA.2.3,0.02741715
SRR19416269,BA.2.10.3,0.00762436
SRR19416269,BA.2.14,0.00736280
SRR19416269,BA.2,0.00430079
SRR19416269,BA.2.11,0.00311526
SRR19416269,BA.2.40,0.00218066
SRR19416269,BA.2.24,0.00209435
SRR19416269,BA.2.8,0.00178686
SRR19416269,BA.2.28,0.00150319
SRR19416269,BA.2.15,0.00118421
SRR19416269,XQ,0.00117953
SRR19416269,BA.2.31,0.00112129
SRR19416269,BA.2.2,0.00108178
SRR19416269,BA.2.9.1,0.00103282
SRR19416270,BA.2.12.1,0.45480424
SRR19416270,BA.2.12,0.31680176
SRR19416270,BA.2.3.2,0.13814503
SRR19416270,BA.2.3,0.04980338
SRR19416270,BA.2.36,0.00689209
SRR19416270,XG,0.00655348
SRR19416270,XR,0.00271003
SRR19416270,BA.2.25,0.00148806
SRR19416270,BA.2,0.00137308
SRR19416270,XQ,0.00125383
SRR19416270,BA.2.10.3,0.00104442
SRR19416271,BA.2.12.1,0.59831767
SRR19416271,BA.2.3.2,0.18741585
SRR19416271,BA.2.12,0.10386318
SRR19416271,BA.5,0.06603699
SRR19416271,BA.2,0.01208267
SRR19416271,BA.4,0.00818464
SRR19416271,BA.2.21,0.00158103
SRR19416271,BA.2.8,0.00154684
SRR19416271,BA.2.3.4,0.00135828
SRR19416271,BA.2.31,0.00105932
SRR19416271,BA.2.42,0.00100301
SRR19416272,BA.2.12,0.34445649
SRR19416272,BA.2.12.1,0.31933960
SRR19416272,BA.2.3.2,0.15462347
SRR19416272,BA.2.23,0.09084656
SRR19416272,BA.2.14,0.01694920
SRR19416272,XG,0.01549010
SRR19416272,BA.2.10.3,0.01533809
SRR19416272,BA.2,0.00758600
SRR19416272,BA.2.40,0.00351298
SRR19416272,XL,0.00247704
SRR19416272,BA.2.34,0.00222965
SRR19416272,XQ,0.00211328
SRR19416272,BA.2.11,0.00209644
SRR19416272,BA.2.42,0.00190331
SRR19416272,XJ,0.00179131
SRR19416272,BA.2.28,0.00149031
SRR19416272,XM,0.00105065
SRR19416272,BA.2.8,0.00103022
SRR19416273,BA.2.12.1,0.56923700
SRR19416273,BA.2.3.2,0.17147340
SRR19416273,BA.5,0.10998129
SRR19416273,BA.2.31,0.04061463
SRR19416273,BA.2.12,0.03935000
SRR19416273,BA.2.3,0.02436800
SRR19416273,BA.2,0.00546272
SRR19416273,BA.2.16,0.00391958
SRR19416273,BA.2.40,0.00298663
SRR19416273,BA.2.28,0.00222788
SRR19416273,BA.2.33,0.00164880
SRR19416273,BA.2.9.2,0.00160772
SRR19416273,BA.2.2,0.00160359
SRR19416273,XQ,0.00133049
SRR19416273,BA.2.15,0.00129769
SRR19416273,BA.2.29,0.00128743
SRR19416273,BA.2.8,0.00127551
SRR19416273,BA.2.39,0.00126081
SRR19416273,BA.2.3.4,0.00125660
SRR19416273,BA.2.27,0.00124095
SRR19416273,XV,0.00119808
SRR19416273,BA.2.11,0.00115031
SRR19416273,BA.2.10.1,0.00109838
SRR19416274,BA.2.12.1,0.45748700
SRR19416274,BA.2.12,0.29350753
SRR19416274,BA.2.1,0.05825090
SRR19416274,BA.2.31,0.04096339
SRR19416274,BA.5,0.03795810
SRR19416274,BA.2.3,0.03278726
SRR19416274,BA.2.14,0.03274879
SRR19416274,BA.2,0.01253906
SRR19416274,BA.2.11,0.00370370
SRR19416274,BA.2.40,0.00313320
SRR19416274,BA.2.2,0.00187919
SRR19416274,BA.2.28,0.00171703
SRR19416274,BA.2.27,0.00166875
SRR19416274,BA.2.8,0.00137410
SRR19416274,BA.2.10,0.00109802
SRR19416275,BA.2.4,0.65041179
SRR19416275,BA.2.12.1,0.11448900
SRR19416275,BA.2.3.2,0.11055571
SRR19416275,XQ,0.05271639
SRR19416275,BA.2.3,0.01694500
SRR19416275,BA.2.14,0.00791572
SRR19416275,BA.2.10.1,0.00783615
SRR19416275,BA.2,0.00421555
SRR19416275,BA.2.40,0.00296623
